	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8333	0.9375	0.8824	0.7895	19.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.9643	0.6429	0.7714	0.6279	43.0
FOOD:NEGATIVE	0.8462	0.7432	0.7914	0.6548	84.0
FOOD:NEUTRAL	0.9	0.6	0.72	0.5625	16.0
FOOD:POSITIVE	0.9512	0.6142	0.7464	0.5954	131.0
PRICE:NEGATIVE	0.9091	0.4545	0.6061	0.4348	23.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	1.0	0.8	0.8889	0.8	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9286	0.6667	0.7761	0.6341	41.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.8864	0.8125	0.8478	0.7358	53.0
SERVICE:NEGATIVE	0.8571	0.8421	0.8496	0.7385	65.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9623	0.6892	0.8031	0.6711	76.0
Micro-AVG	0.9086	0.6996	0.7905	0.6536	563.0
Macro-AVG	0.8692	0.7202	0.7789		563
