	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.85	0.7907	0.8193	0.6939	49.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.8	0.5	0.6154	0.4444	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.7273	0.5	0.5926	0.4211	19.0
FOOD#QUALITY	0.863	0.84	0.8513	0.7412	170.0
FOOD#STYLE_OPTIONS	0.75	0.4091	0.5294	0.36	25.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8095	0.7286	0.7669	0.622	82.0
RESTAURANT#MISCELLANEOUS	0.3333	0.0588	0.1	0.0526	19.0
RESTAURANT#PRICES	0.7143	0.7143	0.7143	0.5556	18.0
SERVICE#GENERAL	0.8	0.8533	0.8258	0.7033	91.0
Micro-AVG	0.8246	0.7343	0.7768	0.6351	496.0
Macro-AVG	0.8039	0.594	0.6655		496
