	precision	recall	f1	accuracy	support
POSITIVE	0.1996	0.371	0.2596	0.1491	704.0
NEUTRAL	0.0377	0.1176	0.0571	0.0294	68.0
NEGATIVE	0.1695	0.3101	0.2192	0.1231	325.0
Micro-AVG	0.3755	0.7133	0.492	0.3262	938.0
Macro-AVG	0.1356	0.2662	0.1786		938
