	precision	recall	f1	accuracy	support
POSITIVE	0.8889	0.7742	0.8276	0.7059	68.0
NEUTRAL	0.6667	0.8	0.7273	0.5714	7.0
NEGATIVE	0.7143	0.7	0.7071	0.5469	64.0
Micro-AVG	0.7982	0.7436	0.7699	0.6259	139.0
Macro-AVG	0.7566	0.7581	0.754		139
