	precision	recall	f1	accuracy	support
POSITIVE	0.8741	0.8339	0.8535	0.7445	317.0
NEUTRAL	0.4615	0.3529	0.4	0.25	24.0
NEGATIVE	0.8017	0.7519	0.776	0.634	153.0
Micro-AVG	0.8391	0.7902	0.8139	0.6862	494.0
Macro-AVG	0.7124	0.6462	0.6765		494
