	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6111	0.5366	0.5714	0.4	55.0
DRINKS#PRICES	0.2857	0.6667	0.4	0.25	8.0
DRINKS#QUALITY	0.5	0.875	0.6364	0.4667	15.0
DRINKS#STYLE_OPTIONS	0.25	0.25	0.25	0.1429	7.0
FOOD#PRICES	1.0	0.1538	0.2667	0.1538	13.0
FOOD#QUALITY	0.8376	0.6622	0.7396	0.5868	167.0
FOOD#STYLE_OPTIONS	0.4231	0.4783	0.449	0.2895	38.0
LOCATION#GENERAL	1.0	0.25	0.4	0.25	4.0
RESTAURANT#GENERAL	0.5391	0.8857	0.6703	0.5041	123.0
RESTAURANT#MISCELLANEOUS	0.25	0.0667	0.1053	0.0556	18.0
RESTAURANT#PRICES	0.3448	0.7143	0.4651	0.303	33.0
SERVICE#GENERAL	0.9138	0.6974	0.791	0.6543	81.0
Micro-AVG	0.6538	0.6444	0.649	0.4804	562.0
Macro-AVG	0.5796	0.5197	0.4787		562
