	precision	recall	f1	accuracy	support
POSITIVE	0.7681	0.8548	0.8092	0.6795	78.0
NEUTRAL	0.6667	0.4	0.5	0.3333	6.0
NEGATIVE	0.6471	0.66	0.6535	0.4853	68.0
Micro-AVG	0.7154	0.7521	0.7333	0.5789	152.0
Macro-AVG	0.694	0.6383	0.6542		152
