	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8571	0.6923	0.766	0.6207	29.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	1.0	0.5	0.6667	0.5	10.0
FOOD#QUALITY	0.8875	0.8452	0.8659	0.7634	93.0
FOOD#STYLE_OPTIONS	1.0	0.1538	0.2667	0.1538	13.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.7949	0.7561	0.775	0.6327	49.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.7143	0.5556	0.625	0.4545	11.0
SERVICE#GENERAL	0.9762	0.9318	0.9535	0.9111	45.0
Micro-AVG	0.8786	0.7211	0.7921	0.6558	276.0
Macro-AVG	2.3908	1.7504	1.9381		276
