	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7097	0.5366	0.6111	0.44	50.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	0.5	0.75	0.6	0.4286	14.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.8	0.6154	0.6957	0.5333	15.0
FOOD#QUALITY	0.8433	0.7635	0.8014	0.6686	169.0
FOOD#STYLE_OPTIONS	0.7143	0.4348	0.5405	0.3704	27.0
LOCATION#GENERAL	0.6667	0.5	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.7368	0.8	0.7671	0.6222	90.0
RESTAURANT#MISCELLANEOUS	0.375	0.2	0.2609	0.15	20.0
RESTAURANT#PRICES	0.6154	0.5714	0.5926	0.4211	19.0
SERVICE#GENERAL	0.8611	0.8158	0.8378	0.7209	86.0
Micro-AVG	0.7778	0.7017	0.7378	0.5845	503.0
Macro-AVG	0.6935	0.5892	0.628		503
