	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5484	0.4146	0.4722	0.3091	55.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	0.25	0.375	0.3	0.1765	17.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.6	0.4615	0.5217	0.3529	17.0
FOOD#QUALITY	0.7463	0.6757	0.7092	0.5495	182.0
FOOD#STYLE_OPTIONS	0.5	0.3043	0.3784	0.2333	30.0
LOCATION#GENERAL	0.3333	0.25	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.6842	0.7429	0.7123	0.5532	94.0
RESTAURANT#MISCELLANEOUS	0.375	0.2	0.2609	0.15	20.0
RESTAURANT#PRICES	0.6154	0.5714	0.5926	0.4211	19.0
SERVICE#GENERAL	0.7639	0.7237	0.7432	0.5914	93.0
Micro-AVG	0.6746	0.6086	0.6399	0.4705	542.0
Macro-AVG	0.5486	0.4627	0.4956		542
