	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4545	0.5769	0.5085	0.3409	44.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.6	0.75	0.6	5.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.5	0.3	0.375	0.2308	13.0
FOOD#QUALITY	0.8023	0.8214	0.8118	0.6832	101.0
FOOD#STYLE_OPTIONS	0.4	0.3077	0.3478	0.2105	19.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.6579	0.6098	0.6329	0.463	54.0
RESTAURANT#MISCELLANEOUS	0.5	0.1	0.1667	0.0909	11.0
RESTAURANT#PRICES	0.3636	0.4444	0.4	0.25	16.0
SERVICE#GENERAL	0.7391	0.7727	0.7556	0.6071	56.0
Micro-AVG	0.6749	0.6534	0.664	0.497	330.0
Macro-AVG	0.6459	0.5583	0.5822		330
