	precision	recall	f1	accuracy	support
AMBIENCE	0.6389	0.8519	0.7302	0.575	40.0
FOOD	0.7103	0.8352	0.7677	0.623	122.0
GENERAL-IMPRESSION	0.8788	0.7073	0.7838	0.6444	45.0
PRICE	1.0	0.6923	0.8182	0.6923	13.0
SERVICE	0.8772	0.8475	0.8621	0.7576	66.0
Micro-AVG	0.7727	0.8095	0.7907	0.6538	286.0
Macro-AVG	0.821	0.7868	0.7924		286
