	precision	recall	f1	accuracy	support
POSITIVE	0.8672	0.7939	0.8289	0.7078	332.0
NEUTRAL	0.7647	0.5909	0.6667	0.5	26.0
NEGATIVE	0.8601	0.7981	0.8279	0.7064	235.0
Micro-AVG	0.8607	0.7871	0.8222	0.6981	593.0
Macro-AVG	0.8307	0.7276	0.7745		593
