	precision	recall	f1	accuracy	support
POSITIVE	0.817	0.73	0.7711	0.6275	306.0
NEUTRAL	0.7647	0.6842	0.7222	0.5652	23.0
NEGATIVE	0.7457	0.6202	0.6772	0.5119	252.0
Micro-AVG	0.7859	0.6816	0.7301	0.5749	581.0
Macro-AVG	0.7758	0.6781	0.7235		581
