	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7143	0.9375	0.8108	0.6818	22.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.8095	0.8095	0.8095	0.68	50.0
FOOD:NEGATIVE	0.8406	0.7838	0.8112	0.6824	85.0
FOOD:NEUTRAL	0.8333	0.6667	0.7407	0.5882	17.0
FOOD:POSITIVE	0.9439	0.7953	0.8632	0.7594	133.0
PRICE:NEGATIVE	0.8	0.7273	0.7619	0.6154	26.0
PRICE:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
PRICE:POSITIVE	0.6	0.6	0.6	0.4286	7.0
GENERAL-IMPRESSION:NEGATIVE	0.8333	0.7692	0.8	0.6667	45.0
GENERAL-IMPRESSION:NEUTRAL	0.6	1.0	0.75	0.6	5.0
GENERAL-IMPRESSION:POSITIVE	0.7674	0.6875	0.7253	0.569	58.0
SERVICE:NEGATIVE	0.9348	0.7544	0.835	0.7167	60.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9839	0.8243	0.8971	0.8133	75.0
Micro-AVG	0.8686	0.7795	0.8216	0.6973	588.0
Macro-AVG	0.8107	0.7904	0.7936		588
