	precision	recall	f1	accuracy	support
POSITIVE	0.7752	0.8041	0.7894	0.6521	365.0
NEUTRAL	0.4848	0.7273	0.5818	0.4103	39.0
NEGATIVE	0.6223	0.8317	0.7119	0.5527	313.0
Micro-AVG	0.6909	0.8118	0.7465	0.5955	717.0
Macro-AVG	0.6274	0.7877	0.6944		717
