	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5238	0.7674	0.6226	0.4521	73.0
DRINKS#PRICES	0.2308	1.0	0.375	0.2308	13.0
DRINKS#QUALITY	0.4286	0.375	0.4	0.25	12.0
DRINKS#STYLE_OPTIONS	0.5714	0.6667	0.6154	0.4444	9.0
FOOD#PRICES	0.5	0.5	0.5	0.3333	24.0
FOOD#QUALITY	0.7419	0.7667	0.7541	0.6053	190.0
FOOD#STYLE_OPTIONS	0.2571	0.4091	0.3158	0.1875	48.0
LOCATION#GENERAL	0.1304	0.6	0.2143	0.12	25.0
RESTAURANT#GENERAL	0.5732	0.6714	0.6184	0.4476	105.0
RESTAURANT#MISCELLANEOUS	0.0833	0.0588	0.069	0.0357	28.0
RESTAURANT#PRICES	0.7143	0.7143	0.7143	0.5556	18.0
SERVICE#GENERAL	0.75	0.8	0.7742	0.6316	95.0
Micro-AVG	0.5838	0.69	0.6325	0.4625	640.0
Macro-AVG	0.4587	0.6108	0.4978		640
