	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8571	0.3529	0.5	0.3333	18.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.7674	0.7174	0.7416	0.5893	56.0
FOOD:NEGATIVE	0.6494	0.6579	0.6536	0.4854	103.0
FOOD:NEUTRAL	0.9	0.6923	0.7826	0.6429	14.0
FOOD:POSITIVE	0.7752	0.8475	0.8097	0.6803	147.0
PRICE:NEGATIVE	0.5769	0.75	0.6522	0.4839	31.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	3.0
PRICE:POSITIVE	1.0	0.8	0.8889	0.8	5.0
GENERAL-IMPRESSION:NEGATIVE	0.7879	0.6667	0.7222	0.5652	46.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.6667	0.8	0.6667	3.0
GENERAL-IMPRESSION:POSITIVE	0.85	0.7083	0.7727	0.6296	54.0
SERVICE:NEGATIVE	0.8333	0.7143	0.7692	0.625	72.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9206	0.8286	0.8722	0.7733	75.0
Micro-AVG	0.7816	0.7337	0.7569	0.6089	629.0
Macro-AVG	0.7279	0.6268	0.6643		629
