	precision	recall	f1	accuracy	support
AMBIENCE	0.6	0.6724	0.6341	0.4643	84.0
FOOD	0.6604	0.6829	0.6715	0.5054	277.0
GENERAL-IMPRESSION	0.6923	0.6	0.6429	0.4737	114.0
PRICE	0.7826	0.5143	0.6207	0.45	40.0
SERVICE	0.7768	0.6641	0.716	0.5577	156.0
Micro-AVG	0.6898	0.6513	0.67	0.5037	671.0
Macro-AVG	0.7024	0.6267	0.657		671
