	precision	recall	f1	accuracy	support
POSITIVE	0.9414	0.8142	0.8732	0.7749	311.0
NEUTRAL	0.8148	1.0	0.898	0.8148	27.0
NEGATIVE	0.8821	0.8269	0.8536	0.7446	231.0
Micro-AVG	0.91	0.827	0.8665	0.7645	569.0
Macro-AVG	0.8794	0.8804	0.8749		569
