	precision	recall	f1	accuracy	support
POSITIVE	0.26	0.4756	0.3362	0.2021	193.0
NEUTRAL	0.075	0.3333	0.1224	0.0652	46.0
NEGATIVE	0.2632	0.3846	0.3125	0.1852	81.0
Micro-AVG	0.3725	0.7077	0.4881	0.3228	285.0
Macro-AVG	0.1994	0.3978	0.257		285
