	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8182	0.8372	0.8276	0.7059	51.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.8571	0.75	0.8	0.6667	9.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	1.0	0.5	0.6667	0.5	16.0
FOOD#QUALITY	0.9116	0.8933	0.9024	0.8221	163.0
FOOD#STYLE_OPTIONS	0.7857	0.5	0.6111	0.44	25.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.8636	0.8143	0.8382	0.7215	79.0
RESTAURANT#MISCELLANEOUS	0.5263	0.5882	0.5556	0.3846	26.0
RESTAURANT#PRICES	0.6667	1.0	0.8	0.6667	21.0
SERVICE#GENERAL	0.8354	0.88	0.8571	0.75	88.0
Micro-AVG	0.8425	0.8228	0.8325	0.7131	495.0
Macro-AVG	2.3846	2.2908	2.2847		495
