	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6957	0.7273	0.7111	0.5517	29.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.8065	0.6944	0.7463	0.5952	42.0
FOOD:NEGATIVE	0.7467	0.7368	0.7417	0.5895	95.0
FOOD:NEUTRAL	0.75	0.6923	0.72	0.5625	16.0
FOOD:POSITIVE	0.8051	0.819	0.812	0.6835	139.0
PRICE:NEGATIVE	0.8421	0.5926	0.6957	0.5333	30.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.75	0.5	0.6	0.4286	7.0
GENERAL-IMPRESSION:NEGATIVE	0.7381	0.7949	0.7654	0.62	50.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	2.0
GENERAL-IMPRESSION:POSITIVE	0.6727	0.7551	0.7115	0.5522	67.0
SERVICE:NEGATIVE	0.8852	0.9474	0.9153	0.8438	64.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
SERVICE:POSITIVE	0.8955	0.8333	0.8633	0.7595	79.0
Micro-AVG	0.7941	0.7803	0.7872	0.649	624.0
Macro-AVG	0.7058	0.6395	0.6633		624
