	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9	0.5625	0.6923	0.5294	17.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	1.0	0.5	0.6667	0.5	42.0
FOOD:NEGATIVE	0.8154	0.7162	0.7626	0.6163	86.0
FOOD:NEUTRAL	1.0	0.0667	0.1251	0.0667	15.0
FOOD:POSITIVE	0.9375	0.4724	0.6282	0.458	131.0
PRICE:NEGATIVE	0.9167	0.5	0.6471	0.4783	23.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.6	0.6	0.6	0.4286	7.0
GENERAL-IMPRESSION:NEGATIVE	0.7895	0.7692	0.7792	0.6383	47.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.7917	0.7917	0.7917	0.6552	58.0
SERVICE:NEGATIVE	0.8929	0.8772	0.885	0.7937	63.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9762	0.5541	0.7069	0.5467	75.0
Micro-AVG	0.876	0.6046	0.7154	0.5569	571.0
Macro-AVG	0.708	0.4607	0.5301		571
