	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7	0.8077	0.75	0.6	35.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	1.0	0.6	0.75	0.6	10.0
FOOD#QUALITY	0.8904	0.7738	0.828	0.7065	92.0
FOOD#STYLE_OPTIONS	1.0	0.5385	0.7	0.5385	13.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.8929	0.6098	0.7247	0.5682	44.0
RESTAURANT#MISCELLANEOUS	0.75	0.3	0.4286	0.2727	11.0
RESTAURANT#PRICES	0.7778	0.7778	0.7778	0.6364	11.0
SERVICE#GENERAL	0.95	0.8636	0.9047	0.8261	46.0
Micro-AVG	0.8744	0.7211	0.7904	0.6534	277.0
Macro-AVG	0.8926	0.6698	0.7498		277
