	precision	recall	f1	accuracy	support
POSITIVE	0.6901	0.7903	0.7368	0.5833	84.0
NEUTRAL	0.6667	0.4	0.5	0.3333	6.0
NEGATIVE	0.6863	0.7	0.6931	0.5303	66.0
Micro-AVG	0.808	0.8632	0.8347	0.7163	141.0
Macro-AVG	0.681	0.6301	0.6433		141
