	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6087	0.5385	0.5715	0.4	35.0
DRINKS#PRICES	0.3333	0.5	0.4	0.25	4.0
DRINKS#QUALITY	1.0	0.8	0.8889	0.8	5.0
DRINKS#STYLE_OPTIONS	0.5	0.5	0.5	0.3333	6.0
FOOD#PRICES	0.5714	0.4	0.4706	0.3077	13.0
FOOD#QUALITY	0.8442	0.7738	0.8075	0.6771	96.0
FOOD#STYLE_OPTIONS	0.25	0.2308	0.24	0.1364	22.0
LOCATION#GENERAL	0.3333	0.3333	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.7778	0.6829	0.7273	0.5714	49.0
RESTAURANT#MISCELLANEOUS	0.6667	0.2	0.3077	0.1818	11.0
RESTAURANT#PRICES	0.75	0.6667	0.7059	0.5455	11.0
SERVICE#GENERAL	0.8667	0.8864	0.8764	0.78	50.0
Micro-AVG	0.7511	0.6733	0.7101	0.5505	307.0
Macro-AVG	0.6252	0.5427	0.5691		307
