	precision	recall	f1	accuracy	support
AMBIENCE	0.5106	0.8571	0.64	0.4706	102.0
FOOD	0.6958	0.8434	0.7626	0.6162	271.0
GENERAL-IMPRESSION	0.6909	0.8539	0.7638	0.6179	123.0
PRICE	0.8182	0.3214	0.4615	0.3	30.0
SERVICE	0.8679	0.7541	0.807	0.6765	136.0
Micro-AVG	0.6988	0.7951	0.7438	0.5921	662.0
Macro-AVG	0.7167	0.726	0.687		662
