	precision	recall	f1	accuracy	support
POSITIVE	0.6784	0.6957	0.6869	0.5232	367.0
NEUTRAL	0.2	0.1875	0.1935	0.1071	28.0
NEGATIVE	0.5726	0.5726	0.5726	0.4011	177.0
Micro-AVG	0.6303	0.6394	0.6348	0.465	572.0
Macro-AVG	0.4837	0.4853	0.4843		572
