	precision	recall	f1	accuracy	support
POSITIVE	0.8654	0.5488	0.6716	0.5056	89.0
NEUTRAL	0.7143	0.625	0.6667	0.5	10.0
NEGATIVE	0.8	0.766	0.7826	0.6429	56.0
Micro-AVG	0.8269	0.6277	0.7137	0.5548	155.0
Macro-AVG	0.7932	0.6466	0.707		155
