	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9231	0.5581	0.6956	0.5333	45.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.5	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.8	0.5	0.6154	0.4444	18.0
FOOD#QUALITY	0.8908	0.7067	0.7881	0.6503	163.0
FOOD#STYLE_OPTIONS	0.8	0.1818	0.2963	0.1739	23.0
LOCATION#GENERAL	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.5941	0.8571	0.7018	0.5405	111.0
RESTAURANT#MISCELLANEOUS	1.0	0.0588	0.1111	0.0588	17.0
RESTAURANT#PRICES	0.6154	0.5714	0.5926	0.4211	19.0
SERVICE#GENERAL	0.9455	0.6933	0.8	0.6667	78.0
Micro-AVG	0.8035	0.6387	0.7117	0.5524	496.0
Macro-AVG	0.8807	0.5134	0.6001		496
