	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4198	0.8293	0.5574	0.3864	88.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.375	0.8571	0.5217	0.3529	17.0
DRINKS#STYLE_OPTIONS	0.6	0.75	0.6667	0.5	6.0
FOOD#PRICES	0.8333	0.5882	0.6897	0.5263	19.0
FOOD#QUALITY	0.6029	0.9318	0.7321	0.5775	213.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	21.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	11.0
RESTAURANT#GENERAL	0.6437	0.8	0.7134	0.5545	101.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	16.0
RESTAURANT#PRICES	0.5714	0.6667	0.6154	0.4444	18.0
SERVICE#GENERAL	0.75	0.6986	0.7234	0.5667	90.0
Micro-AVG	0.5884	0.7343	0.6533	0.4851	604.0
Macro-AVG	0.4552	0.5657	0.4905		604
