	precision	recall	f1	accuracy	support
AMBIENCE	0.7047	0.8077	0.7527	0.6034	174.0
FOOD	0.818	0.7667	0.7915	0.6549	597.0
GENERAL-IMPRESSION	0.6646	0.8898	0.7609	0.614	342.0
PRICE	0.7568	0.7089	0.732	0.5773	97.0
SERVICE	0.9141	0.8313	0.8707	0.771	345.0
Micro-AVG	0.7859	0.8063	0.796	0.6611	1555.0
Macro-AVG	0.7716	0.8009	0.7816		1555
