	precision	recall	f1	accuracy	support
POSITIVE	0.8172	0.8185	0.8178	0.6918	795.0
NEUTRAL	0.7037	0.5938	0.6441	0.475	80.0
NEGATIVE	0.7573	0.8163	0.7857	0.6471	680.0
Micro-AVG	0.7859	0.8063	0.796	0.6611	1555.0
Macro-AVG	0.7594	0.7429	0.7492		1555
