	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8889	0.5581	0.6857	0.5217	46.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.75	0.375	0.5	0.3333	9.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	6.0
FOOD#PRICES	0.6364	0.4375	0.5185	0.35	20.0
FOOD#QUALITY	0.7241	0.7	0.7118	0.5526	190.0
FOOD#STYLE_OPTIONS	0.6667	0.1818	0.2857	0.1667	24.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8529	0.4143	0.5577	0.3867	75.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	1.0	0.0714	0.1333	0.0714	14.0
SERVICE#GENERAL	0.9623	0.68	0.7969	0.6623	77.0
Micro-AVG	0.8014	0.5361	0.6424	0.4733	486.0
Macro-AVG	0.7901	0.3876	0.494		486
