	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5397	0.7907	0.6415	0.4722	72.0
DRINKS#PRICES	0.25	1.0	0.4	0.25	12.0
DRINKS#QUALITY	0.4286	0.375	0.4	0.25	12.0
DRINKS#STYLE_OPTIONS	0.5714	0.6667	0.6154	0.4444	9.0
FOOD#PRICES	0.5625	0.5625	0.5625	0.3913	23.0
FOOD#QUALITY	0.7784	0.8667	0.8202	0.6952	187.0
FOOD#STYLE_OPTIONS	0.2917	0.3182	0.3043	0.1795	39.0
LOCATION#GENERAL	0.1111	0.6	0.1875	0.1034	29.0
RESTAURANT#GENERAL	0.3852	0.6714	0.4896	0.3241	145.0
RESTAURANT#MISCELLANEOUS	0.1579	0.1765	0.1667	0.0909	33.0
RESTAURANT#PRICES	0.5789	0.7857	0.6667	0.5	22.0
SERVICE#GENERAL	0.5962	0.8267	0.6927	0.5299	117.0
Micro-AVG	0.5383	0.7366	0.622	0.4514	700.0
Macro-AVG	0.4376	0.6367	0.4956		700
