	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.6667	0.7273	0.6957	0.5333	45.0
AMBIENCE#GENERAL:NEUTRAL	0.0714	0.3333	0.1176	0.0625	16.0
AMBIENCE#GENERAL:NEGATIVE	0.3846	0.7143	0.5	0.3333	15.0
DRINKS#PRICES:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	2.0
DRINKS#PRICES:NEGATIVE	0.1429	1.0	0.25	0.1429	7.0
DRINKS#QUALITY:POSITIVE	0.6	0.4286	0.5	0.3333	9.0
DRINKS#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	2.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
FOOD#PRICES:POSITIVE	0.75	0.4286	0.5455	0.375	8.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	4.0
FOOD#PRICES:NEGATIVE	0.5	0.4444	0.4706	0.3077	13.0
FOOD#QUALITY:POSITIVE	0.7719	0.8	0.7857	0.6471	136.0
FOOD#QUALITY:NEUTRAL	0.3571	1.0	0.5263	0.3571	14.0
FOOD#QUALITY:NEGATIVE	0.7692	0.8571	0.8108	0.6818	44.0
FOOD#STYLE_OPTIONS:POSITIVE	0.3333	0.3077	0.32	0.1905	21.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	7.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.2857	0.2857	0.2857	0.1667	12.0
LOCATION#GENERAL:POSITIVE	0.125	0.5	0.2	0.1111	18.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	7.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	5.0
RESTAURANT#GENERAL:POSITIVE	0.4769	0.5962	0.5299	0.3605	86.0
RESTAURANT#GENERAL:NEUTRAL	0.0909	1.0	0.1667	0.0909	11.0
RESTAURANT#GENERAL:NEGATIVE	0.3261	0.8824	0.4762	0.3125	48.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.1667	0.1	0.125	0.0667	15.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	6.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.2222	0.4	0.2857	0.1667	12.0
RESTAURANT#PRICES:POSITIVE	0.625	0.8333	0.7143	0.5556	9.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	3.0
RESTAURANT#PRICES:NEGATIVE	0.6667	0.8571	0.75	0.6	10.0
SERVICE#GENERAL:POSITIVE	0.675	0.7941	0.7297	0.5745	47.0
SERVICE#GENERAL:NEUTRAL	0.0909	0.5	0.1538	0.0833	12.0
SERVICE#GENERAL:NEGATIVE	0.566	0.7692	0.6522	0.4839	62.0
Micro-AVG	0.506	0.6923	0.5846	0.4131	719.0
Macro-AVG	0.3217	0.4766	0.3535		719
