	precision	recall	f1	accuracy	support
POSITIVE	0.8034	0.8007	0.802	0.6695	354.0
NEUTRAL	0.381	0.7273	0.5	0.3333	48.0
NEGATIVE	0.7184	0.8462	0.777	0.6354	277.0
Micro-AVG	0.7371	0.8156	0.7744	0.6318	679.0
Macro-AVG	0.6343	0.7914	0.693		679
