	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7059	0.7826	0.7423	0.5902	61.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.8	0.5714	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	1.0	0.8571	0.9231	0.8571	7.0
FOOD#PRICES	0.5625	0.6	0.5806	0.4091	22.0
FOOD#QUALITY	0.8867	0.8926	0.8896	0.8012	166.0
FOOD#STYLE_OPTIONS	0.6154	0.32	0.4211	0.2667	30.0
LOCATION#GENERAL	0.4444	0.8	0.5714	0.4	10.0
RESTAURANT#GENERAL	0.7297	0.7714	0.75	0.6	90.0
RESTAURANT#MISCELLANEOUS	0.4	0.1111	0.1739	0.0952	21.0
RESTAURANT#PRICES	0.4706	0.6154	0.5333	0.3636	22.0
SERVICE#GENERAL	0.9697	0.9014	0.9343	0.8767	73.0
Micro-AVG	0.7966	0.7669	0.7815	0.6413	513.0
Macro-AVG	0.7154	0.6297	0.6405		513
