	precision	recall	f1	accuracy	support
POSITIVE	0.0112	0.0113	0.0112	0.0057	884.0
NEUTRAL	0.0	0.0	0.0	0.0	40.0
NEGATIVE	0.0076	0.0066	0.0071	0.0035	282.0
Micro-AVG	0.0101	0.0097	0.0099	0.005	1206.0
Macro-AVG	0.0063	0.006	0.0061		1206
