	precision	recall	f1	accuracy	support
POSITIVE	0.7519	0.7246	0.738	0.5848	342.0
NEUTRAL	0.7778	0.4375	0.56	0.3889	18.0
NEGATIVE	0.6129	0.6129	0.6129	0.4419	172.0
Micro-AVG	0.8221	0.7885	0.8049	0.6735	487.0
Macro-AVG	0.7142	0.5917	0.637		487
