	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8235	0.7	0.7568	0.6087	46.0
DRINKS#PRICES	0.8	0.8	0.8	0.6667	6.0
DRINKS#QUALITY	1.0	0.875	0.9333	0.875	8.0
DRINKS#STYLE_OPTIONS	0.6	0.6	0.6	0.4286	7.0
FOOD#PRICES	1.0	0.7143	0.8333	0.7143	14.0
FOOD#QUALITY	0.84	0.8873	0.863	0.759	166.0
FOOD#STYLE_OPTIONS	0.6111	0.5	0.55	0.3793	29.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.7945	0.8169	0.8056	0.6744	86.0
RESTAURANT#MISCELLANEOUS	0.4	0.25	0.3077	0.1818	22.0
RESTAURANT#PRICES	0.8462	0.8462	0.8462	0.7333	15.0
SERVICE#GENERAL	0.8889	0.8533	0.8707	0.7711	83.0
Micro-AVG	0.8221	0.7885	0.8049	0.6735	487.0
Macro-AVG	0.8004	0.6869	0.7282		487
