	precision	recall	f1	accuracy	support
POSITIVE	0.7289	0.7333	0.7311	0.5762	210.0
NEUTRAL	0.6	0.2727	0.375	0.2308	13.0
NEGATIVE	0.642	0.6933	0.6667	0.5	104.0
Micro-AVG	0.7738	0.7769	0.7753	0.6331	308.0
Macro-AVG	0.657	0.5664	0.5909		308
