	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5312	0.6538	0.5862	0.4146	41.0
DRINKS#PRICES	0.25	0.5	0.3333	0.2	5.0
DRINKS#QUALITY	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.75	0.3	0.4286	0.2727	11.0
FOOD#QUALITY	0.8068	0.8452	0.8256	0.703	101.0
FOOD#STYLE_OPTIONS	0.5556	0.3846	0.4545	0.2941	17.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.8	0.6829	0.7368	0.5833	48.0
RESTAURANT#MISCELLANEOUS	0.6667	0.4	0.5	0.3333	12.0
RESTAURANT#PRICES	0.5833	0.7778	0.6667	0.5	14.0
SERVICE#GENERAL	0.8444	0.8636	0.8539	0.7451	51.0
Micro-AVG	0.7439	0.7291	0.7364	0.5828	314.0
Macro-AVG	0.6879	0.6354	0.6424		314
