	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.75	0.9231	0.8276	0.7059	34.0
DRINKS#PRICES	0.5	1.0	0.6667	0.5	4.0
DRINKS#QUALITY	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	1.0	0.4	0.5714	0.4	10.0
FOOD#QUALITY	0.8864	0.9286	0.907	0.8298	94.0
FOOD#STYLE_OPTIONS	0.7778	0.5385	0.6364	0.4667	15.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.8286	0.7073	0.7632	0.617	47.0
RESTAURANT#MISCELLANEOUS	0.6667	0.4	0.5	0.3333	12.0
RESTAURANT#PRICES	0.6667	0.8889	0.7619	0.6154	13.0
SERVICE#GENERAL	0.9111	0.9318	0.9213	0.8542	48.0
Micro-AVG	0.8374	0.8207	0.829	0.7079	291.0
Macro-AVG	2.3635	2.2337	2.2198		291
