	precision	recall	f1	accuracy	support
POSITIVE	0.717	0.6129	0.6609	0.4935	77.0
NEUTRAL	0.5	0.4	0.4444	0.2857	7.0
NEGATIVE	0.7692	0.6	0.6742	0.5085	59.0
Micro-AVG	0.7292	0.5983	0.6573	0.4895	143.0
Macro-AVG	0.6621	0.5376	0.5932		143
