	precision	recall	f1	accuracy	support
POSITIVE	0.8472	0.8527	0.8499	0.739	705.0
NEUTRAL	0.9565	0.5	0.6567	0.4889	45.0
NEGATIVE	0.7156	0.7892	0.7506	0.6007	268.0
Micro-AVG	0.8158	0.8196	0.8177	0.6916	1018.0
Macro-AVG	0.8398	0.714	0.7524		1018
