	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.5652	0.7647	0.65	0.4815	27.0
AMBIENCE:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
AMBIENCE:POSITIVE	0.6441	0.8261	0.7238	0.5672	67.0
FOOD:NEGATIVE	0.8276	0.6316	0.7164	0.5581	86.0
FOOD:NEUTRAL	0.7143	0.7692	0.7407	0.5882	17.0
FOOD:POSITIVE	0.8189	0.8814	0.849	0.7376	141.0
PRICE:NEGATIVE	0.6522	0.75	0.6977	0.5357	28.0
PRICE:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
PRICE:POSITIVE	0.625	1.0	0.7692	0.625	8.0
GENERAL-IMPRESSION:NEGATIVE	0.7	0.7179	0.7089	0.549	51.0
GENERAL-IMPRESSION:NEUTRAL	0.3333	0.6667	0.4444	0.2857	7.0
GENERAL-IMPRESSION:POSITIVE	0.7317	0.625	0.6742	0.5085	59.0
SERVICE:NEGATIVE	0.7869	0.7619	0.7742	0.6316	76.0
SERVICE:NEUTRAL	0.25	1.0	0.4	0.25	4.0
SERVICE:POSITIVE	0.8289	0.9	0.863	0.759	83.0
Micro-AVG	0.7468	0.7797	0.7629	0.6167	660.0
Macro-AVG	0.6208	0.7863	0.6674		660
