	precision	recall	f1	accuracy	support
POSITIVE	0.3592	0.4512	0.4	0.25	148.0
NEUTRAL	0.0968	0.3333	0.15	0.0811	37.0
NEGATIVE	0.283	0.3846	0.3261	0.1948	77.0
Micro-AVG	0.4866	0.7	0.5741	0.4027	226.0
Macro-AVG	0.2463	0.3897	0.292		226
