	precision	recall	f1	accuracy	support
POSITIVE	0.7537	0.7138	0.7332	0.5788	349.0
NEUTRAL	0.625	0.2941	0.4	0.25	20.0
NEGATIVE	0.708	0.6202	0.6612	0.4938	162.0
Micro-AVG	0.8355	0.7576	0.7946	0.6592	493.0
Macro-AVG	0.6956	0.5427	0.5981		493
