	precision	recall	f1	accuracy	support
AMBIENCE	0.0893	0.8814	0.1622	0.0883	589.0
FOOD	0.2529	0.7176	0.3739	0.23	674.0
GENERAL-IMPRESSION	0.5789	0.8556	0.6906	0.5274	146.0
PRICE	0.8846	0.7931	0.8364	0.7188	32.0
SERVICE	0.5108	0.7197	0.5975	0.426	223.0
Micro-AVG	0.261	0.7643	0.3892	0.2416	1664.0
Macro-AVG	0.4633	0.7935	0.5321		1664
