	precision	recall	f1	accuracy	support
POSITIVE	0.3437	0.7838	0.4779	0.3139	739.0
NEUTRAL	0.4286	0.5455	0.48	0.3158	38.0
NEGATIVE	0.1888	0.7596	0.3024	0.1781	887.0
Micro-AVG	0.261	0.7643	0.3892	0.2416	1664.0
Macro-AVG	0.3204	0.6963	0.4201		1664
