	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.5	0.4545	0.4762	0.3125	32.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.7949	0.8611	0.8267	0.7045	44.0
FOOD:NEGATIVE	0.7241	0.8289	0.773	0.63	100.0
FOOD:NEUTRAL	0.6429	0.6923	0.6667	0.5	18.0
FOOD:POSITIVE	0.75	0.8017	0.775	0.6327	147.0
PRICE:NEGATIVE	0.8	0.7407	0.7692	0.625	32.0
PRICE:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
PRICE:POSITIVE	1.0	0.3333	0.5	0.3333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.8158	0.7949	0.8052	0.6739	46.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	2.0
GENERAL-IMPRESSION:POSITIVE	0.8718	0.6939	0.7727	0.6296	54.0
SERVICE:NEGATIVE	0.88	0.7719	0.8224	0.6984	63.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
SERVICE:POSITIVE	0.9365	0.8194	0.8741	0.7763	76.0
Micro-AVG	0.7901	0.7688	0.7793	0.6384	625.0
Macro-AVG	0.6811	0.6195	0.6374		625
