	precision	recall	f1	accuracy	support
POSITIVE	0.6766	0.7244	0.6997	0.5381	381.0
NEUTRAL	0.3	0.3529	0.3243	0.1935	31.0
NEGATIVE	0.7951	0.7519	0.7729	0.6299	154.0
Micro-AVG	0.6921	0.7179	0.7048	0.5442	566.0
Macro-AVG	0.5906	0.6097	0.599		566
