	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8298	0.907	0.8667	0.7647	51.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.9167	0.6875	0.7857	0.6471	17.0
FOOD#QUALITY	0.9054	0.8933	0.8993	0.8171	164.0
FOOD#STYLE_OPTIONS	0.7895	0.6818	0.7317	0.5769	26.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8871	0.7857	0.8333	0.7143	77.0
RESTAURANT#MISCELLANEOUS	0.7692	0.5882	0.6666	0.5	20.0
RESTAURANT#PRICES	0.8667	0.9286	0.8966	0.8125	16.0
SERVICE#GENERAL	0.9211	0.9333	0.9272	0.8642	81.0
Micro-AVG	0.8856	0.8485	0.8667	0.7647	476.0
Macro-AVG	0.88	0.7956	0.8299		476
