	precision	recall	f1	accuracy	support
POSITIVE	0.5401	0.5	0.5193	0.3507	422.0
NEUTRAL	0.32	0.3636	0.3404	0.2051	39.0
NEGATIVE	0.5615	0.5048	0.5316	0.3621	290.0
Micro-AVG	0.537	0.4962	0.5158	0.3475	751.0
Macro-AVG	0.4739	0.4561	0.4638		751
