	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.1429	0.1538	0.1481	0.08	50.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	5.0
DRINKS#QUALITY	0.25	0.2	0.2222	0.125	8.0
DRINKS#STYLE_OPTIONS	0.5	0.25	0.3333	0.2	5.0
FOOD#PRICES	0.125	0.1	0.1111	0.0588	17.0
FOOD#QUALITY	0.3889	0.5	0.4375	0.28	150.0
FOOD#STYLE_OPTIONS	0.0588	0.0769	0.0667	0.0345	29.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	30.0
RESTAURANT#GENERAL	0.2083	0.3659	0.2655	0.1531	98.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	14.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	17.0
SERVICE#GENERAL	0.38	0.4318	0.4043	0.2533	75.0
Micro-AVG	0.2538	0.3347	0.2887	0.1687	498.0
Macro-AVG	0.1712	0.1732	0.1657		498
