	precision	recall	f1	accuracy	support
POSITIVE	0.7975	0.682	0.7352	0.5813	332.0
NEUTRAL	0.2273	0.2941	0.2564	0.1471	34.0
NEGATIVE	0.76	0.5891	0.6638	0.4967	153.0
Micro-AVG	0.7527	0.6387	0.691	0.5279	519.0
Macro-AVG	0.5949	0.5217	0.5518		519
