	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6939	0.8293	0.7556	0.6071	56.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.8571	0.8571	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	4.0
FOOD#PRICES	0.7778	0.8235	0.8	0.6667	21.0
FOOD#QUALITY	0.8301	0.9621	0.8912	0.8038	158.0
FOOD#STYLE_OPTIONS	0.6875	0.5238	0.5946	0.4231	26.0
LOCATION#GENERAL	0.6	0.75	0.6667	0.5	6.0
RESTAURANT#GENERAL	0.8806	0.8429	0.8613	0.7564	78.0
RESTAURANT#MISCELLANEOUS	0.5263	0.6667	0.5882	0.4167	24.0
RESTAURANT#PRICES	0.75	0.75	0.75	0.6	15.0
SERVICE#GENERAL	0.9315	0.9315	0.9315	0.8718	78.0
Micro-AVG	0.815	0.8722	0.8426	0.728	478.0
Macro-AVG	2.3212	2.4842	2.3883		478
