	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8837	0.8837	0.8837	0.7917	48.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.75	0.75	0.75	0.6	10.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	0.8571	0.75	0.8	0.6667	18.0
FOOD#QUALITY	0.906	0.9	0.903	0.8232	164.0
FOOD#STYLE_OPTIONS	0.7222	0.5909	0.65	0.4815	27.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8333	0.7857	0.8088	0.679	81.0
RESTAURANT#MISCELLANEOUS	0.6364	0.4118	0.5	0.3333	21.0
RESTAURANT#PRICES	0.8667	0.9286	0.8966	0.8125	16.0
SERVICE#GENERAL	0.92	0.92	0.92	0.8519	81.0
Micro-AVG	0.8717	0.8392	0.8551	0.7469	482.0
Macro-AVG	2.4956	2.3802	2.4106		482
