	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.875	0.5385	0.6667	0.5	28.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	0.5	0.2	0.2857	0.1667	6.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	1.0	0.1	0.1818	0.1	10.0
FOOD#QUALITY	0.9636	0.631	0.7626	0.6163	86.0
FOOD#STYLE_OPTIONS	0.5	0.0769	0.1333	0.0714	14.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.7234	0.8293	0.7727	0.6296	54.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.6667	0.4444	0.5333	0.3636	11.0
SERVICE#GENERAL	0.9375	0.6818	0.7895	0.6522	46.0
Micro-AVG	0.8563	0.5697	0.6842	0.52	275.0
Macro-AVG	2.2082	1.2922	1.5409		275
