	precision	recall	f1	accuracy	support
POSITIVE	0.8255	0.7029	0.7593	0.612	317.0
NEUTRAL	0.2727	0.375	0.3158	0.1875	32.0
NEGATIVE	0.5922	0.4919	0.5374	0.3675	166.0
Micro-AVG	0.725	0.6274	0.6727	0.5068	515.0
Macro-AVG	0.5635	0.5233	0.5375		515
