	precision	recall	f1	accuracy	support
POSITIVE	0.7222	0.7905	0.7548	0.6062	386.0
NEUTRAL	0.5385	0.6364	0.5833	0.4118	34.0
NEGATIVE	0.5575	0.6058	0.5806	0.4091	308.0
Micro-AVG	0.6493	0.711	0.6788	0.5137	728.0
Macro-AVG	0.6061	0.6776	0.6396		728
