	precision	recall	f1	accuracy	support
POSITIVE	0.7054	0.7222	0.7137	0.5549	164.0
NEUTRAL	0.2727	0.5455	0.3636	0.2222	27.0
NEGATIVE	0.5806	0.5745	0.5775	0.406	133.0
Micro-AVG	0.6189	0.6537	0.6358	0.466	324.0
Macro-AVG	0.5196	0.6141	0.5516		324
